Number of clusters: 
53

#### CLUSTER 1 ####
Items in cluster: 179
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.41666666666666674
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3888888888888889
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.44000000000000006
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.625
15 games in series out of 8653 titles in topSBM clusters: ( 0.17335028313879577%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.2888888888888889
20 games in series out of 8653 titles in topSBM clusters: ( 0.23113371085172774%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.24
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.625
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.2777777777777778
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3888888888888889
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.28
11 games in series out of 8653 titles in topSBM clusters: ( 0.12712354096845027%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.28925619834710736
9 games in series out of 8653 titles in topSBM clusters: ( 0.10401016988327748%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.18518518518518517
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.33333333333333337
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
44 games in series out of 8653 titles in topSBM clusters: ( 0.5084941638738011%)
10 clusters represented out of 53: (18.867924528301888%)
!! Herfindahl-Hirschman Index: 0.19421487603305787
15 games in series out of 8653 titles in topSBM clusters: ( 0.17335028313879577%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.29777777777777775
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
9 games in series out of 8653 titles in topSBM clusters: ( 0.10401016988327748%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.3580246913580247
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.59375
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.6800000000000002
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
10 games in series out of 8653 titles in topSBM clusters: ( 0.11556685542586387%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.18000000000000002
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
14 games in series out of 8653 titles in topSBM clusters: ( 0.16179359759620943%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.5408163265306122
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.28
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3600000000000001
11 games in series out of 8653 titles in topSBM clusters: ( 0.12712354096845027%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.256198347107438
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
10 games in series out of 8653 titles in topSBM clusters: ( 0.11556685542586387%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.5199999999999999
24 games in series out of 8653 titles in topSBM clusters: ( 0.27736045302207324%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.9201388888888891
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.3125
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.3877551020408163
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.14285714285714285
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.25
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.19444444444444445
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.375
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.37499999999999994
13 games in series out of 8653 titles in topSBM clusters: ( 0.15023691205362302%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.3372781065088757
25 games in series out of 8653 titles in topSBM clusters: ( 0.28891713856465967%)
8 clusters represented out of 53: (15.09433962264151%)
!! Herfindahl-Hirschman Index: 0.19999999999999996
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.20000000000000004
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
10 games in series out of 8653 titles in topSBM clusters: ( 0.11556685542586387%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.36
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3600000000000001
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.42857142857142855
9 games in series out of 8653 titles in topSBM clusters: ( 0.10401016988327748%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.8024691358024691
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.52
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.7551020408163265
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
53 games in series out of 8653 titles in topSBM clusters: ( 0.6125043337570785%)
14 clusters represented out of 53: (26.41509433962264%)
!! Herfindahl-Hirschman Index: 0.15557137771448912
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
17 games in series out of 8653 titles in topSBM clusters: ( 0.19646365422396855%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.3494809688581315
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.2777777777777778
15 games in series out of 8653 titles in topSBM clusters: ( 0.17335028313879577%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.24444444444444444
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.44000000000000006
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.16666666666666669
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.375
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
14 games in series out of 8653 titles in topSBM clusters: ( 0.16179359759620943%)
7 clusters represented out of 53: (13.20754716981132%)
!! Herfindahl-Hirschman Index: 0.17346938775510204
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
14 games in series out of 8653 titles in topSBM clusters: ( 0.16179359759620943%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.2857142857142857
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
8 clusters represented out of 53: (15.09433962264151%)
!! Herfindahl-Hirschman Index: 0.125
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.3333333333333333
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.2777777777777778
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.20000000000000004
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
5 games in series out of 8653 titles in topSBM clusters: ( 0.057783427712931934%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.22448979591836732
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
7 games in series out of 8653 titles in topSBM clusters: ( 0.08089679879810471%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.30612244897959184
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.7222222222222223
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
13 games in series out of 8653 titles in topSBM clusters: ( 0.15023691205362302%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.2071005917159764
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
8 clusters represented out of 53: (15.09433962264151%)
!! Herfindahl-Hirschman Index: 0.18055555555555558
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.625
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.375
37 games in series out of 8653 titles in topSBM clusters: ( 0.4275973650756963%)
11 clusters represented out of 53: (20.754716981132077%)
!! Herfindahl-Hirschman Index: 0.13951789627465308
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
14 games in series out of 8653 titles in topSBM clusters: ( 0.16179359759620943%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.2653061224489796
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.375
8 games in series out of 8653 titles in topSBM clusters: ( 0.09245348434069109%)
4 clusters represented out of 53: (7.547169811320755%)
!! Herfindahl-Hirschman Index: 0.4375
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
3 games in series out of 8653 titles in topSBM clusters: ( 0.034670056627759155%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5555555555555556
14 games in series out of 8653 titles in topSBM clusters: ( 0.16179359759620943%)
6 clusters represented out of 53: (11.320754716981133%)
!! Herfindahl-Hirschman Index: 0.3673469387755102
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.625
6 games in series out of 8653 titles in topSBM clusters: ( 0.06934011325551831%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
1 clusters represented out of 53: (1.8867924528301887%)
!! Herfindahl-Hirschman Index: 1.0
12 games in series out of 8653 titles in topSBM clusters: ( 0.13868022651103662%)
5 clusters represented out of 53: (9.433962264150944%)
!! Herfindahl-Hirschman Index: 0.3888888888888889
2 games in series out of 8653 titles in topSBM clusters: ( 0.023113371085172772%)
2 clusters represented out of 53: (3.7735849056603774%)
!! Herfindahl-Hirschman Index: 0.5
4 games in series out of 8653 titles in topSBM clusters: ( 0.046226742170345544%)
3 clusters represented out of 53: (5.660377358490567%)
!! Herfindahl-Hirschman Index: 0.375
